Date,Gold_Futures,US30,SnP500,NASDAQ_100,USD_index,Silver_Futures
2020-09-29,1898.7,27452.7,3335.5,11322.95,93.89,24.445
2020-09-30,1891.3,27781.7,3363.0,11418.06,93.89,23.494
2020-10-01,1912.3,27816.9,3380.8,11583.2,93.71,24.254
2020-10-02,1903.8,27682.8,3348.4,11255.69,93.84,24.254
2020-10-03,1903.8,27682.8,3348.4,11255.69,93.84,24.254
2020-10-04,1903.8,27682.8,3348.4,11255.69,93.84,24.254
2020-10-05,1916.1,28148.6,3408.6,11509.06,93.51,24.56
2020-10-06,1904.8,27772.8,3360.9,11291.27,93.69,23.921
2020-10-07,1886.8,28303.5,3419.4,11503.19,93.63,23.896
2020-10-08,1891.0,28425.5,3446.8,11550.94,93.61,23.876
2020-10-09,1921.9,28586.9,3477.1,11725.85,93.06,23.876
2020-10-10,1921.9,28586.9,3477.1,11725.85,93.06,23.876
2020-10-11,1921.9,28586.9,3477.1,11725.85,93.06,23.876
2020-10-12,1924.3,28837.5,3534.2,12088.11,93.06,25.271
2020-10-13,1890.2,28679.8,3511.9,12083.17,93.53,24.129
2020-10-14,1903.1,28514.0,3488.7,11985.36,93.38,24.395
2020-10-15,1904.9,28494.2,3483.3,11898.57,93.86,24.224
2020-10-16,1902.4,28606.3,3483.8,11852.17,93.68,24.224
2020-10-17,1902.4,28606.3,3483.8,11852.17,93.68,24.224
2020-10-18,1902.4,28606.3,3483.8,11852.17,93.68,24.224
2020-10-19,1907.7,28195.4,3426.9,11634.35,93.43,24.698
2020-10-20,1911.6,28308.8,3443.1,11677.84,93.07,24.98
2020-10-21,1925.7,28210.8,3435.6,11665.37,92.61,25.241
2020-10-22,1901.6,28363.7,3453.5,11662.91,92.95,24.709
2020-10-23,1902.3,28335.6,3465.4,11692.57,92.77,24.709
2020-10-24,1902.3,28335.6,3465.4,11692.57,92.77,24.709
2020-10-25,1902.3,28335.6,3465.4,11692.57,92.77,24.709
2020-10-26,1903.1,27685.4,3401.0,11504.52,93.05,24.42
2020-10-27,1909.2,27463.2,3390.7,11598.94,92.94,24.57
2020-10-28,1876.5,26519.9,3271.0,11142.76,93.41,23.359
2020-10-29,1868.0,26659.1,3310.1,11350.74,93.95,23.408
2020-10-30,1879.9,26501.6,3270.0,11052.95,94.04,23.408
2020-10-31,1879.9,26501.6,3270.0,11052.95,94.04,23.408
2020-11-01,1879.9,26501.6,3270.0,11052.95,94.04,23.408
2020-11-02,1892.5,26925.1,3310.2,11084.76,94.13,24.073
2020-11-03,1910.4,27480.0,3369.2,11279.91,93.55,24.374
2020-11-04,1896.2,27847.7,3443.4,11777.02,93.41,23.933
2020-11-05,1946.8,28390.2,3510.4,12078.07,92.53,25.232
2020-11-06,1951.7,28323.4,3509.4,12091.35,92.23,25.232
2020-11-07,1951.7,28323.4,3509.4,12091.35,92.23,25.232
2020-11-08,1951.7,28323.4,3509.4,12091.35,92.23,25.232
2020-11-09,1854.4,29158.0,3550.5,11830.39,92.72,23.736
2020-11-10,1876.4,29420.9,3545.5,11624.29,92.75,24.502
2020-11-11,1861.6,29397.6,3572.7,11892.93,93.04,24.306
2020-11-12,1873.3,29080.2,3537.0,11827.14,92.96,24.35
2020-11-13,1886.2,29479.8,3585.2,11937.84,92.75,24.35
2020-11-14,1886.2,29479.8,3585.2,11937.84,92.75,24.35
2020-11-15,1886.2,29479.8,3585.2,11937.84,92.75,24.35
2020-11-16,1887.8,29950.4,3626.9,12013.39,92.64,24.837
2020-11-17,1885.1,29783.3,3609.5,11977.49,92.42,24.686
2020-11-18,1873.9,29438.4,3567.8,11894.71,92.32,24.48
2020-11-19,1861.5,29483.2,3581.9,11985.43,92.29,24.085
2020-11-20,1872.4,29263.5,3557.5,11906.44,92.39,24.085
2020-11-21,1872.4,29263.5,3557.5,11906.44,92.39,24.085
2020-11-22,1872.4,29263.5,3557.5,11906.44,92.39,24.085
2020-11-23,1837.8,29591.3,3577.6,11905.94,92.5,23.675
2020-11-24,1804.6,30046.2,3635.4,12079.81,92.23,23.33
2020-11-25,1805.5,29872.5,3629.7,12152.22,91.99,23.387
2020-11-26,1788.1,29765.5,3629.7,12152.22,91.99,23.387
2020-11-27,1784.8,29910.4,3638.3,12258.21,91.79,23.387
2020-11-28,1784.8,29910.4,3638.3,12258.21,91.79,23.387
2020-11-29,1784.8,29910.4,3638.3,12258.21,91.79,23.387
2020-11-30,1778.0,29638.6,3621.6,12268.32,91.87,22.583
2020-12-01,1816.6,29823.9,3662.4,12455.33,91.31,24.08
2020-12-02,1827.6,29883.8,3669.0,12456.41,91.12,24.066
2020-12-03,1838.4,29969.5,3666.7,12467.13,90.71,24.12
2020-12-04,1837.5,30218.3,3699.1,12528.48,90.7,24.12
2020-12-05,1837.5,30218.3,3699.1,12528.48,90.7,24.12
2020-12-06,1837.5,30218.3,3699.1,12528.48,90.7,24.12
2020-12-07,1863.3,30069.8,3692.0,12596.47,90.79,24.776
2020-12-08,1872.3,30173.9,3702.2,12635.72,90.97,24.711
2020-12-09,1836.1,30068.8,3672.8,12364.64,91.09,23.963
2020-12-10,1835.2,29999.3,3668.1,12401.74,90.82,24.073
2020-12-11,1841.4,30046.4,3663.5,12375.41,90.98,24.073
2020-12-12,1841.4,30046.4,3663.5,12375.41,90.98,24.073
2020-12-13,1841.4,30046.4,3663.5,12375.41,90.98,24.073
2020-12-14,1829.8,29861.6,3647.5,12462.21,90.71,24.022
2020-12-15,1853.2,30199.3,3694.6,12595.92,90.47,24.614
2020-12-16,1857.0,30154.5,3701.2,12668.16,90.45,25.018
2020-12-17,1887.9,30303.4,3722.5,12752.06,89.82,26.15
2020-12-18,1886.5,30179.1,3709.4,12738.18,90.02,26.15
2020-12-19,1886.5,30179.1,3709.4,12738.18,90.02,26.15
2020-12-20,1886.5,30179.1,3709.4,12738.18,90.02,26.15
2020-12-21,1880.3,30216.4,3694.9,12690.26,90.04,26.34
2020-12-22,1867.7,30015.5,3687.3,12717.56,90.65,25.5
2020-12-23,1875.6,30129.8,3690.0,12653.14,90.41,25.885
2020-12-24,1880.7,30199.9,3703.1,12711.01,90.32,25.885
2020-12-25,1880.7,30199.9,3703.1,12711.01,90.32,25.885
2020-12-26,1880.7,30199.9,3703.1,12711.01,90.32,25.885
2020-12-27,1880.7,30199.9,3703.1,12711.01,90.32,25.885
2020-12-28,1877.9,30404.0,3735.4,12838.86,90.34,26.51
2020-12-29,1880.5,30335.7,3727.0,12843.49,89.99,26.183
2020-12-30,1893.4,30409.6,3732.0,12845.36,89.68,26.573
2020-12-31,1895.1,30606.5,3756.1,12888.28,89.94,26.573
2021-01-01,1895.1,30482.0,3756.1,12888.28,89.94,26.573
2021-01-02,1895.1,30482.0,3756.1,12888.28,89.94,26.573
2021-01-03,1895.1,30482.0,3756.1,12888.28,89.94,26.573
2021-01-04,1946.6,30223.9,3700.7,12694.67,89.87,27.364
2021-01-05,1954.4,30391.6,3726.9,12802.38,89.44,27.64
2021-01-06,1908.6,30829.4,3748.1,12623.35,89.53,27.042
2021-01-07,1913.6,31041.1,3803.8,12939.57,89.83,27.261
2021-01-08,1835.4,31098.0,3824.7,13105.2,90.1,27.261
2021-01-09,1835.4,31098.0,3824.7,13105.2,90.1,27.261
2021-01-10,1835.4,31098.0,3824.7,13105.2,90.1,27.261
2021-01-11,1850.8,31008.7,3799.6,12902.49,90.47,25.284
2021-01-12,1844.2,31068.7,3801.2,12892.09,90.09,25.435
2021-01-13,1854.9,31060.5,3809.8,12973.63,90.36,25.572
2021-01-14,1851.4,30991.5,3795.5,12898.69,90.24,25.802
2021-01-15,1829.9,30814.3,3768.2,12803.93,90.77,25.802
2021-01-16,1829.9,30814.3,3768.2,12803.93,90.77,25.802
2021-01-17,1829.9,30664.5,3768.2,12803.93,90.77,25.802
2021-01-18,1840.2,30779.0,3768.2,12803.93,90.77,25.802
2021-01-19,1840.2,30930.5,3798.9,12996.54,90.5,25.32
2021-01-20,1866.5,31188.4,3851.8,13296.45,90.47,25.766
2021-01-21,1865.9,31176.0,3853.1,13404.99,90.13,25.854
2021-01-22,1856.2,30997.0,3841.5,13366.4,90.24,25.854
2021-01-23,1856.2,30997.0,3841.5,13366.4,90.24,25.854
2021-01-24,1856.2,30997.0,3841.5,13366.4,90.24,25.854
2021-01-25,1855.2,30960.0,3855.4,13483.29,90.39,25.484
2021-01-26,1850.9,30937.0,3849.6,13490.19,90.17,25.538
2021-01-27,1844.9,30303.2,3750.8,13112.65,90.65,25.389
2021-01-28,1839.4,30603.4,3787.4,13201.53,90.45,25.945
2021-01-29,1849.0,29982.6,3714.2,12925.38,90.58,25.945
2021-01-30,1849.0,29982.6,3714.2,12925.38,90.58,25.945
2021-01-31,1849.0,29982.6,3714.2,12925.38,90.58,25.945
2021-02-01,1862.2,30211.9,3773.9,13248.9,90.98,29.441
2021-02-02,1832.4,30687.5,3826.3,13456.12,91.2,26.426
2021-02-03,1833.8,30723.6,3830.2,13402.37,91.17,26.914
2021-02-04,1790.3,31055.9,3871.7,13560.89,91.53,26.261
2021-02-05,1811.9,31148.2,3886.8,13603.96,91.04,26.261
2021-02-06,1811.9,31148.2,3886.8,13603.96,91.04,26.261
2021-02-07,1811.9,31148.2,3886.8,13603.96,91.04,26.261
2021-02-08,1833.0,31385.8,3915.6,13695.02,90.93,27.589
2021-02-09,1836.2,31375.8,3911.2,13687.08,90.44,27.427
2021-02-10,1841.6,31437.8,3909.9,13655.27,90.37,27.108
2021-02-11,1825.6,31430.7,3916.4,13734.35,90.42,27.072
2021-02-12,1822.0,31458.4,3934.8,13807.7,90.48,27.072
2021-02-13,1822.0,31458.4,3934.8,13807.7,90.48,27.072
2021-02-14,1822.0,31433.5,3934.8,13807.7,90.48,27.072
2021-02-15,1799.0,31564.0,3934.8,13807.7,90.48,27.072
2021-02-16,1797.9,31522.8,3932.6,13773.77,90.51,27.341
2021-02-17,1771.8,31613.0,3931.3,13699.71,90.95,27.335
2021-02-18,1774.0,31493.3,3914.0,13637.51,90.59,27.098
2021-02-19,1776.3,31494.3,3906.7,13580.78,90.36,27.098
2021-02-20,1776.3,31494.3,3906.7,13580.78,90.36,27.098
2021-02-21,1776.3,31494.3,3906.7,13580.78,90.36,27.098
2021-02-22,1807.2,31521.7,3876.5,13223.74,90.01,28.111
2021-02-23,1804.8,31537.3,3881.4,13194.71,90.17,27.717
2021-02-24,1796.6,31961.9,3925.4,13302.19,90.18,27.894
2021-02-25,1775.4,31402.0,3829.3,12828.31,90.13,27.685
2021-02-26,1728.8,30932.4,3811.2,12909.44,90.88,27.685
2021-02-27,1728.8,30932.4,3811.2,12909.44,90.88,27.685
2021-02-28,1728.8,30932.4,3811.2,12909.44,90.88,27.685
2021-03-01,1723.0,31535.5,3901.8,13282.95,91.04,26.678
2021-03-02,1733.6,31391.5,3870.3,13059.95,90.78,26.879
2021-03-03,1715.8,31270.1,3819.7,12683.33,90.95,26.387
2021-03-04,1700.7,30924.1,3768.5,12464.0,91.63,25.461
2021-03-05,1698.5,31496.3,3841.9,12668.51,91.98,25.461
2021-03-06,1698.5,31496.3,3841.9,12668.51,91.98,25.461
2021-03-07,1698.5,31496.3,3841.9,12668.51,91.98,25.461
2021-03-08,1678.0,31802.4,3821.3,12299.08,92.31,25.269
2021-03-09,1716.9,31832.7,3875.4,12794.49,91.96,26.183
2021-03-10,1721.8,32297.0,3898.8,12752.07,91.82,26.13
2021-03-11,1722.6,32485.6,3939.3,13052.9,91.42,26.193
2021-03-12,1719.8,32778.6,3943.3,12937.29,91.68,26.193
2021-03-13,1719.8,32778.6,3943.3,12937.29,91.68,26.193
2021-03-14,1719.8,32778.6,3943.3,12937.29,91.68,26.193
2021-03-15,1729.2,32953.5,3968.9,13082.54,91.83,26.288
2021-03-16,1730.9,32825.9,3962.7,13152.28,91.86,26.003
2021-03-17,1727.1,33015.4,3974.1,13202.38,91.44,26.058
2021-03-18,1732.5,32862.3,3915.5,12789.14,91.86,26.351
2021-03-19,1741.7,32628.0,3913.1,12866.99,91.92,26.351
2021-03-20,1741.7,32628.0,3913.1,12866.99,91.92,26.351
2021-03-21,1741.7,32628.0,3913.1,12866.99,91.92,26.351
2021-03-22,1738.1,32731.2,3940.6,13086.51,91.74,25.769
2021-03-23,1725.1,32423.2,3910.5,13017.79,92.34,25.227
2021-03-24,1733.2,32420.1,3889.1,12798.88,92.53,25.231
2021-03-25,1725.1,32619.5,3909.5,12780.51,92.53,25.047
2021-03-26,1732.3,33072.9,3974.5,12979.12,92.77,25.047
2021-03-27,1732.3,33072.9,3974.5,12979.12,92.77,25.047
2021-03-28,1732.3,33072.9,3974.5,12979.12,92.77,25.047
2021-03-29,1712.2,33171.4,3971.1,12965.74,92.94,24.771
2021-03-30,1685.1,33067.0,3958.6,12896.53,93.3,24.157
2021-03-31,1714.4,32981.6,3972.9,13091.44,93.23,24.552
2021-04-01,1727.3,33153.2,4019.9,13329.51,92.93,24.552
2021-04-02,1727.3,33037.0,4019.9,13329.51,93.02,24.552
2021-04-03,1727.3,33037.0,4019.9,13329.51,93.02,24.552
2021-04-04,1727.3,33037.0,4019.9,13329.51,93.02,24.552
2021-04-05,1727.7,33527.2,4077.9,13598.16,92.59,24.801
2021-04-06,1742.0,33430.2,4073.9,13578.46,92.33,25.247
2021-04-07,1740.5,33446.3,4079.9,13616.7,92.45,25.267
2021-04-08,1757.1,33503.6,4097.2,13758.5,92.06,25.604
2021-04-09,1743.8,33800.6,4128.8,13845.06,92.16,25.604
2021-04-10,1743.8,33800.6,4128.8,13845.06,92.16,25.604
2021-04-11,1743.8,33800.6,4128.8,13845.06,92.16,25.604
2021-04-12,1731.6,33745.4,4128.0,13819.35,92.14,24.882
2021-04-13,1746.5,33677.3,4141.6,13986.49,91.85,25.442
2021-04-14,1735.3,33730.9,4124.7,13803.91,91.69,25.539
2021-04-15,1765.8,34036.0,4170.4,14026.19,91.69,25.979
2021-04-16,1779.3,34200.7,4185.5,14041.91,91.56,25.979
2021-04-17,1779.3,34200.7,4185.5,14041.91,91.56,25.979
2021-04-18,1779.3,34200.7,4185.5,14041.91,91.56,25.979
2021-04-19,1769.7,34077.6,4163.3,13907.67,91.07,25.852
2021-04-20,1777.6,33821.3,4134.9,13809.3,91.24,25.854
2021-04-21,1792.7,34137.3,4173.4,13935.15,91.16,26.586
2021-04-22,1781.5,33815.9,4135.0,13762.36,91.33,26.2
2021-04-23,1777.3,34043.5,4180.2,13941.44,90.86,26.2
2021-04-24,1777.3,34043.5,4180.2,13941.44,90.86,26.2
2021-04-25,1777.3,34043.5,4180.2,13941.44,90.86,26.2
2021-04-26,1779.4,33981.6,4187.6,14026.16,90.81,26.228
2021-04-27,1778.2,33984.9,4186.7,13960.28,90.91,26.43
2021-04-28,1773.5,33820.4,4183.2,13901.62,90.61,26.102
2021-04-29,1768.3,34060.4,4211.5,13970.2,90.61,26.085
2021-04-30,1767.7,33874.9,4181.2,13860.76,91.28,26.085
2021-05-01,1767.7,33874.9,4181.2,13860.76,91.28,26.085
2021-05-02,1767.7,33874.9,4181.2,13860.76,91.28,26.085
2021-05-03,1791.8,34113.2,4192.7,13799.72,90.94,26.96
2021-05-04,1776.0,34133.0,4164.7,13544.67,91.29,26.558
2021-05-05,1784.3,34230.3,4167.6,13503.37,91.31,26.522
2021-05-06,1815.7,34548.5,4201.6,13613.73,90.95,27.477
2021-05-07,1831.3,34777.8,4232.6,13719.63,90.23,27.477
2021-05-08,1831.3,34777.8,4232.6,13719.63,90.23,27.477
2021-05-09,1831.3,34777.8,4232.6,13719.63,90.23,27.477
2021-05-10,1837.6,34742.8,4188.4,13359.08,90.21,27.492
2021-05-11,1836.1,34269.2,4152.1,13351.27,90.14,27.667
2021-05-12,1822.8,33587.7,4063.0,13001.63,90.71,27.244
2021-05-13,1824.0,34021.4,4112.5,13109.15,90.75,27.059
2021-05-14,1838.1,34382.1,4173.9,13393.11,90.32,27.059
2021-05-15,1838.1,34382.1,4173.9,13393.11,90.32,27.059
2021-05-16,1838.1,34382.1,4173.9,13393.11,90.32,27.059
2021-05-17,1867.6,34327.8,4163.3,13312.91,90.16,28.274
2021-05-18,1868.0,34060.7,4127.8,13217.68,89.75,28.333
2021-05-19,1881.5,33896.0,4115.7,13237.91,90.19,28.025
2021-05-20,1881.9,34084.1,4159.1,13494.09,89.81,28.067
2021-05-21,1876.7,34207.8,4155.9,13411.74,90.02,28.067
2021-05-22,1876.7,34207.8,4155.9,13411.74,90.02,28.067
2021-05-23,1876.7,34207.8,4155.9,13411.74,90.02,28.067
2021-05-24,1884.5,34394.0,4197.1,13641.75,89.84,27.905
2021-05-25,1898.0,34312.5,4188.1,13657.73,89.64,28.056
2021-05-26,1901.2,34323.1,4196.0,13702.74,90.04,27.877
2021-05-27,1896.9,34464.6,4200.9,13657.85,89.97,27.955
2021-05-28,1904.0,34529.4,4204.1,13686.51,90.03,27.955
2021-05-29,1904.0,34529.4,4204.1,13686.51,90.03,27.955
2021-05-30,1904.0,34549.0,4204.1,13686.51,90.03,27.955
2021-05-31,1905.0,34505.0,4204.1,13686.51,90.03,27.955
2021-06-01,1903.7,34575.3,4202.0,13654.59,89.83,28.119
2021-06-02,1908.7,34600.4,4208.1,13675.79,89.91,28.22
2021-06-03,1872.1,34577.0,4192.9,13529.68,90.51,27.492
2021-06-04,1890.8,34756.4,4229.9,13770.77,90.14,27.492
2021-06-05,1890.8,34756.4,4229.9,13770.77,90.14,27.492
2021-06-06,1890.8,34756.4,4229.9,13770.77,90.14,27.492
2021-06-07,1897.6,34630.2,4226.5,13802.89,89.95,28.033
2021-06-08,1893.1,34599.8,4227.3,13810.86,90.08,27.747
2021-06-09,1894.2,34447.1,4219.6,13814.94,90.12,28.017
2021-06-10,1895.2,34466.2,4239.2,13960.35,90.08,28.047
2021-06-11,1878.4,34479.6,4247.4,13998.3,90.56,28.047
2021-06-12,1878.4,34479.6,4247.4,13998.3,90.56,28.047
2021-06-13,1878.4,34479.6,4247.4,13998.3,90.56,28.047
2021-06-14,1864.6,34393.8,4255.1,14128.2,90.52,28.054
2021-06-15,1855.2,34299.3,4246.6,14030.41,90.54,27.71
2021-06-16,1860.2,34033.7,4223.7,13983.01,91.13,27.828
2021-06-17,1774.5,33823.4,4221.9,14163.81,91.89,25.873
2021-06-18,1768.4,33290.1,4166.4,14049.58,92.22,25.873
2021-06-19,1768.4,33290.1,4166.4,14049.58,92.22,25.873
2021-06-20,1768.4,33290.1,4166.4,14049.58,92.22,25.873
2021-06-21,1782.3,33877.0,4224.8,14137.23,91.9,26.043
2021-06-22,1776.5,33945.6,4246.4,14270.42,91.76,25.876
2021-06-23,1782.5,33874.2,4241.8,14274.24,91.8,26.132
2021-06-24,1775.8,34196.8,4266.5,14365.96,91.81,26.069
2021-06-25,1777.0,34433.8,4280.7,14345.18,91.85,26.069
2021-06-26,1777.0,34433.8,4280.7,14345.18,91.85,26.069
2021-06-27,1777.0,34433.8,4280.7,14345.18,91.85,26.069
2021-06-28,1779.8,34283.3,4290.6,14524.98,91.89,26.239
2021-06-29,1763.6,34292.3,4291.8,14572.75,92.05,25.901
2021-06-30,1771.6,34502.5,4297.5,14554.8,92.44,26.194
2021-07-01,1776.8,34633.5,4319.9,14560.05,92.6,26.1
2021-07-02,1783.3,34786.4,4352.3,14727.63,92.23,26.1
2021-07-03,1783.3,34786.4,4352.3,14727.63,92.23,26.1
2021-07-04,1783.3,34642.0,4352.3,14727.63,92.23,26.1
2021-07-05,1794.2,34725.5,4352.3,14727.63,92.21,26.1
2021-07-06,1794.2,34577.4,4343.5,14786.36,92.55,26.174
2021-07-07,1802.1,34681.8,4358.1,14810.53,92.64,26.129
2021-07-08,1800.2,34421.9,4320.8,14722.14,92.42,25.987
2021-07-09,1810.6,34870.2,4369.6,14826.09,92.13,25.987
2021-07-10,1810.6,34870.2,4369.6,14826.09,92.13,25.987
2021-07-11,1810.6,34870.2,4369.6,14826.09,92.13,25.987
2021-07-12,1805.9,34996.2,4384.6,14877.89,92.26,26.239
2021-07-13,1809.9,34888.8,4369.2,14874.54,92.75,26.14
2021-07-14,1825.0,34933.2,4374.3,14900.44,92.41,26.271
2021-07-15,1829.0,34987.0,4360.0,14794.69,92.62,26.394
2021-07-16,1815.0,34687.9,4327.2,14681.38,92.69,26.394
2021-07-17,1815.0,34687.9,4327.2,14681.38,92.69,26.394
2021-07-18,1815.0,34570.2,4327.2,14681.38,92.69,26.394
2021-07-19,1809.2,34050.7,4258.5,14549.09,92.89,25.144
2021-07-20,1811.4,34592.7,4323.1,14728.21,92.97,24.995
2021-07-21,1803.4,34835.4,4358.7,14842.63,92.75,25.255
2021-07-22,1805.4,34866.4,4367.5,14940.17,92.82,25.381
2021-07-23,1801.8,35019.7,4411.8,15111.79,92.91,25.381
2021-07-24,1801.8,35019.7,4411.8,15111.79,92.91,25.381
2021-07-25,1801.8,35019.7,4411.8,15111.79,92.91,25.381
2021-07-26,1799.2,35106.5,4422.3,15125.95,92.65,25.318
2021-07-27,1799.8,35046.6,4401.5,14956.97,92.43,24.649
2021-07-28,1799.7,34990.4,4400.6,15018.1,92.32,24.877
2021-07-29,1832.3,35025.8,4419.1,15048.36,91.86,25.799
2021-07-30,1813.5,34976.5,4395.3,14959.9,92.17,25.799
2021-07-31,1813.5,34976.5,4395.3,14959.9,92.17,25.799
2021-08-01,1813.5,35068.0,4395.3,14959.9,92.17,25.799
2021-08-02,1818.7,34907.3,4387.2,14963.62,92.05,25.59
2021-08-03,1810.7,35067.3,4423.1,15061.42,92.08,25.595
2021-08-04,1811.2,34828.9,4402.7,15083.39,92.27,25.474
2021-08-05,1805.7,35008.6,4429.1,15181.64,92.24,25.303
2021-08-06,1760.3,35212.5,4436.5,15109.36,92.8,25.303
2021-08-07,1760.3,35212.5,4436.5,15109.36,92.8,25.303
2021-08-08,1760.3,35107.9,4436.5,15109.36,92.8,25.303
2021-08-09,1723.8,35095.3,4432.4,15133.11,92.94,23.279
2021-08-10,1729.0,35255.9,4436.8,15053.58,93.06,23.402
2021-08-11,1750.8,35472.2,4447.7,15027.76,92.92,23.496
2021-08-12,1749.3,35499.2,4460.8,15088.98,93.03,23.122
2021-08-13,1775.5,35497.2,4468.0,15136.68,92.52,23.122
2021-08-14,1775.5,35497.2,4468.0,15136.68,92.52,23.122
2021-08-15,1775.5,35458.3,4468.0,15136.68,92.52,23.122
2021-08-16,1787.2,35590.8,4479.7,15140.77,92.63,23.799
2021-08-17,1785.5,35252.1,4448.1,15002.83,93.13,23.666
2021-08-18,1782.1,34936.9,4400.3,14857.92,93.14,23.43
2021-08-19,1780.6,34827.0,4405.8,14933.93,93.57,23.239
2021-08-20,1781.4,35120.7,4441.7,15092.57,93.5,23.239
2021-08-21,1781.4,35120.7,4441.7,15092.57,93.5,23.239
2021-08-22,1781.4,35121.8,4441.7,15092.57,93.5,23.239
2021-08-23,1803.6,35399.5,4479.5,15312.82,92.96,23.666
2021-08-24,1805.9,35367.3,4486.2,15357.68,92.89,23.909
2021-08-25,1788.2,35428.5,4496.2,15368.92,92.83,23.795
2021-08-26,1792.4,35203.2,4470.0,15278.52,93.06,23.567
2021-08-27,1816.6,35462.2,4509.4,15432.95,92.69,23.567
2021-08-28,1816.6,35462.2,4509.4,15432.95,92.69,23.567
2021-08-29,1816.6,35490.8,4509.4,15432.95,92.69,23.567
2021-08-30,1809.8,35396.3,4528.8,15605.09,92.65,23.992
2021-08-31,1815.8,35410.3,4522.7,15582.51,92.63,23.991
2021-09-01,1813.8,35304.9,4524.1,15611.57,92.45,24.201
2021-09-02,1809.4,35429.8,4536.9,15604.25,92.22,23.9
2021-09-03,1831.5,35359.6,4535.4,15652.86,92.03,23.9
2021-09-04,1831.5,35359.6,4535.4,15652.86,92.03,23.9
2021-09-05,1831.5,35318.7,4535.4,15652.86,92.03,23.9
2021-09-06,1798.5,35403.8,4535.4,15652.86,92.03,23.9
2021-09-07,1796.3,35057.9,4520.0,15675.76,92.51,24.357
2021-09-08,1791.2,34990.4,4514.1,15620.85,92.65,24.036
2021-09-09,1797.8,34866.3,4493.3,15561.05,92.48,24.156
2021-09-10,1789.9,34643.5,4458.6,15440.75,92.58,24.156
2021-09-11,1789.9,34643.5,4458.6,15440.75,92.58,24.156
2021-09-12,1789.9,34745.4,4458.6,15440.75,92.58,24.156
2021-09-13,1792.3,34918.7,4468.7,15434.5,92.67,23.775
2021-09-14,1805.0,34630.0,4443.1,15382.9,92.62,23.863
2021-09-15,1792.6,34840.7,4480.7,15503.53,92.55,23.779
2021-09-16,1754.6,34709.1,4473.8,15515.91,92.93,22.774
2021-09-17,1749.4,34499.7,4433.0,15333.47,93.19,22.774
2021-09-18,1749.4,34499.7,4433.0,15333.47,93.19,22.774
2021-09-19,1749.4,34511.0,4433.0,15333.47,93.19,22.774
2021-09-20,1761.8,34056.1,4357.7,15012.18,93.28,22.185
2021-09-21,1776.1,33845.0,4354.2,15027.77,93.2,22.593
2021-09-22,1776.7,34335.1,4395.6,15176.51,93.46,22.89
2021-09-23,1747.7,34772.2,4449.0,15316.58,93.03,22.663
2021-09-24,1749.7,34808.9,4455.5,15329.68,93.33,22.663
2021-09-25,1749.7,34808.9,4455.5,15329.68,93.33,22.663
2021-09-26,1749.7,34891.2,4455.5,15329.68,93.33,22.663
2021-09-27,1750.0,34866.3,4443.1,15204.83,93.38,22.685
2021-09-28,1735.9,34410.5,4352.6,14770.3,93.77,22.46
2021-09-29,1722.2,34480.4,4359.5,14752.89,94.34,21.485
2021-09-30,1756.3,33910.6,4307.5,14689.62,94.23,22.047
2021-10-01,1757.7,34367.6,4357.0,14791.87,94.03,22.047
2021-10-02,1757.7,34367.6,4357.0,14791.87,94.03,22.047
2021-10-03,1757.7,34398.3,4357.0,14791.87,94.03,22.047
2021-10-04,1766.9,34015.2,4300.5,14472.12,93.78,22.644
2021-10-05,1760.2,34291.3,4345.7,14674.15,93.97,22.608
2021-10-06,1761.2,34494.9,4363.6,14766.75,94.27,22.532
2021-10-07,1758.6,34840.9,4399.8,14897.13,94.22,22.658
2021-10-08,1756.8,34750.9,4391.3,14820.75,94.07,22.658
2021-10-09,1756.8,34750.9,4391.3,14820.75,94.07,22.658
2021-10-10,1756.8,34573.8,4391.3,14820.75,94.07,22.658
2021-10-11,1755.1,34495.3,4361.2,14713.73,94.32,22.665
2021-10-12,1758.7,34305.6,4350.6,14662.11,94.52,22.514
2021-10-13,1794.1,34434.8,4363.8,14774.6,94.08,23.17
2021-10-14,1797.3,34974.9,4438.3,15052.42,93.96,23.477
2021-10-15,1767.7,35310.0,4471.4,15146.92,93.94,23.477
2021-10-16,1767.7,35310.0,4471.4,15146.92,93.94,23.477
2021-10-17,1767.7,35257.7,4471.4,15146.92,93.94,23.477
2021-10-18,1765.1,35253.9,4486.5,15300.89,93.95,23.264
2021-10-19,1769.9,35492.8,4519.6,15410.72,93.73,23.883
2021-10-20,1784.4,35546.6,4536.2,15388.71,93.56,24.445
2021-10-21,1781.3,35563.9,4549.8,15489.59,93.77,24.17
2021-10-22,1795.7,35607.5,4544.9,15355.07,93.64,24.17
2021-10-23,1795.7,35607.5,4544.9,15355.07,93.64,24.17
2021-10-24,1795.7,35597.0,4544.9,15355.07,93.64,24.17
2021-10-25,1806.2,35775.5,4566.5,15514.19,93.81,24.592
2021-10-26,1792.5,35785.1,4574.8,15559.49,93.95,24.088
2021-10-27,1797.8,35560.2,4551.7,15598.39,93.8,24.191
2021-10-28,1802.6,35723.4,4596.4,15778.16,93.34,24.139
2021-10-29,1783.9,35844.3,4605.4,15850.47,94.12,24.139
2021-10-30,1783.9,35844.3,4605.4,15850.47,94.12,24.139
2021-10-31,1783.9,35922.0,4605.4,15850.47,94.12,24.139
